id:ID(Topic),Name,Uuid
614,defense industry,cfe6aedd-f702-408d-99f9-b0af6235ab57
629,jurors,7cf0e80e-9241-4bac-9ead-5ec13f758f8e
630,court case,eef24a4a-42ec-4983-a22d-3b3b0e9f2301
631,court,6e29a976-cdc3-46a4-8c8f-d80c8fe092ad
632,judge,12d9332f-c6a6-40a1-9de0-2633a3883ace
633,class,6f465b26-cad3-4376-9d15-40f20fb168fd
634,group,efce7271-0cd1-477a-a99e-e150eca01494
635,sultriness,5b027fba-6f3c-4656-8f07-9007ae0043b3
636,heat,5bbc9dba-dff2-4e79-a310-63ced7e924b8
637,innocence,fbd307e6-a372-431b-b08b-d4e83452a1a7
638,death penalty,3f2e0fe0-a899-4489-a826-6db442741b1d
639,father murder,4c4a2cfd-d779-45fe-b1b3-fb1db7d7df91
640,puertorican,ebb1fc15-97b7-41c8-9c43-2803daa37d38
670,elves,07fbf6a5-449a-47e8-a18d-6e0bd011934f
671,orcs,e01c8358-f7a6-47c1-aae9-25cb79cb281a
672,middle-earth (tolkien),bcd0ef03-80cb-497a-825e-6007060cf871
673,suspicion,7f6dde4d-fe22-4731-9866-d381295f7b5b
674,bravery,2687df97-e40a-4f4e-830c-c9f17691edd9
675,honor,92e16d4d-67fc-40ef-bbc6-ba4e8fb2495b
676,crushed to death,a83181af-5487-4ca3-9a27-d11f3be79660
677,robe,f211aa14-8e94-4284-908c-99d05196872a
678,troll,14beb91a-0d4b-426a-9786-96d9f7fd2fd9
679,sword and sorcery,1737da1d-8167-4610-a2a1-6761b395e88d
680,ghosts,b80f9b00-cd13-4e3d-846e-b54cbcad5a15
691,bare knuckle boxing,f30f0eeb-4dbd-45b9-83ba-b2bc7adfcf04
692,support group,1f525bf0-c383-4676-b374-ff1b0556bc73
693,dual identity,48510cc8-1674-4f6e-8296-99512e9f58ea
694,nihilism,50f2b1db-2adc-43a3-8434-ba5787550161
695,support,60067c78-e32c-446c-9c0f-6be8966ce98d
696,rage and hate,63aa4fbd-3465-4479-a9f4-bea7e52f0e4b
697,insomnia,a509ebe1-b63f-4e9a-903b-141a24b6d7bb
701,dwarves,88130beb-8584-462a-a419-97aff45a65a3
702,hobbits,862c423d-bb6d-41ef-a040-7a2129209194
703,mountains,e956158b-9dc3-4b61-bfea-182a0b3548c9
704,mirrow,1141760d-bd66-4530-8d63-c01a9d2f35e2
705,fireworks,08839c09-30cf-457a-8591-ec37da30442b
706,castle,b7422b92-dd09-4d2b-a961-1a1abf61ffcb
707,volcano,59b08102-801b-42b5-b0ab-39171c28ea22
708,password,df236951-ca22-42e0-8306-fe9d2251f19c
709,death of a friend,9b25b696-6c9d-4bf1-8889-fe44fca0d8e8
729,space colony,00fcc68d-67d2-437b-9fc7-c9738d33f7be
730,rebellion,6e5e9a73-625b-4a0f-94d7-09cd22f09533
731,rebel,c6a3a64c-73a0-435d-853f-2b14883bdd31
732,space opera,fd1b0b05-0749-4643-b002-86dbf5cccd3c
733,asteroid,d9e1fd9c-591c-44e6-8c6f-00a2ec0984de
734,jedi,84007afa-a515-497d-91e9-882aec261963
735,snow storm,3be48d9e-88a7-43dd-aa98-5b616ba6acca
736,spaceship,e9e58a6b-5ba7-44af-8e73-a7e88df5e44c
747,loss of lover,7484bba6-5a94-4bd8-bc61-3fe7c70d8ebc
748,sleep,0b5da659-a0e8-44aa-9ecb-a6d7089407b4
749,defense mechanism,1eabd188-ac24-4717-990e-9ddc271d35f6
765,individual,0393cab6-4926-40d4-bed5-c4c172079246
766,psychater,a8faaf08-8a78-4738-9948-63ab753d3fd3
767,self-destruction,45d38d24-99cf-472b-b9de-a2d48c398d5d
768,wheelchair,b9b9bb0c-688a-4006-a2f3-c757086d1a2c
769,lunatic asylum,387cc1e1-6353-40ad-8ff3-e70e506202b1
794,seventies,5c224381-095e-49ba-8204-5c863c62ab35
795,irish-american,b3c083d2-3a75-441f-b5a9-316698c04de3
796,drug traffic,de1f27c3-ed7b-4aa8-8069-fa4b84f3adad
799,explosive,dffd6542-e38c-4b3a-b468-ebd69862c955
800,fort,290b98b9-91cf-4dea-8d97-f886fa4cf62a
801,attack,8fd71a4f-fe73-45d3-8695-2b109b0025d1
802,guide,e7334a6b-81d6-457c-96fd-80a9b8faa88d
803,wizards,d0840df5-8bae-47d2-acab-d4efb003b75c
804,cave,55160ed4-5d82-4a55-a5a5-31465446e2f5
816,galaxy,8ed5f54d-66a6-4994-9591-23e19643bd44
817,hermit,e6484798-7df9-4374-96db-ce51068126f6
818,death star,7290c16e-0480-4b50-a4b4-cb1fd7c4aa3d
819,lightsaber,6ce7edd3-e714-4faa-9ffd-c8fd66b2ad4b
820,empire,36092426-d347-4f88-b2c3-98f4b727819b
821,jedi knight,c1efe0ad-9472-496d-97be-544f821c8223
822,fourth part,c8a186f5-0a01-495b-9d69-55f9a4ce2884
823,planet,61c3646e-1bf3-4a28-9fc5-3b51faa329b6
824,smuggler,147007cf-bcff-4a54-8729-878088573e4a
825,the force,10adeef1-89c8-48d9-9d42-ce81081a9edd
826,droid,11761bf8-1e0a-4a62-a859-b8bb2b85cab7
827,tractor beam,8af19849-96ac-48be-8184-a45e92d42efd
828,stormtrooper,1c6038dc-d970-41d0-a31d-2f724fb7aba9
829,totalitarianism,dfa7b444-c24d-444f-893b-5644eac42207
830,love,886151df-a5f1-40c7-bae5-7b0fbe966c14
831,bus stop,fd312634-9824-4a9f-b0ea-ed4e76d9de8c
832,running,43ca0e31-6a6e-4e8f-b458-26351facbf1b
833,bus,cf9a977c-0829-4ac4-9804-44202eb31b62
834,simple man,975798f2-9563-4496-a877-12b6985cbb23
835,fishing,d0623f80-2eb0-4132-87a6-b90ae74f6e74
836,jumping into water,43a31fbf-1218-4b36-be21-b81acc004a28
837,cornfield,13fe538f-b843-4184-a5bc-d7c238d2cdc3
838,stock footage,9791af75-0334-4951-a6a9-082006a38cf3
839,new york city,2ff5d1e5-bc98-4354-bd0d-11eeed8e880a
840,single mother,5939a708-df4e-4a1d-914c-061e97ff15f6
841,friendship,1dd476aa-55a3-4532-8d70-1cc5eb76f36e
842,loss of mother,59955376-7d4d-4fd7-9f14-aa89751faf55
843,battle,64809e58-9de4-4a2b-83d6-eb401f7bd087
844,girl with glasses,d57bf5e6-eff7-437d-bf6f-699275dd1aa8
845,telling someone to shut up,e2642799-bb8c-4843-95c1-d7ee8faf0461
846,u.s. president,fe1dec71-e73a-4cee-aa07-d4124c85257a
847,character appears on a tv talk show,15f25634-4acd-402b-bde4-761f479ad69f
848,son,2edb17fa-2e33-4333-af85-4f2caf4c8e30
849,church,5866225d-9f0a-4538-bf24-4301e25324bc
850,serendipity,942ba9c1-e276-4436-98b2-e130d80c9d58
851,assassination of president,3c0074a5-2d8d-443d-88a4-e3ca1fdc3169
852,prayer,8761f9db-c474-4717-9c16-d8c03baf1a8b
853,handicap,5c623d77-fdd7-493e-89dc-19b222a9baf7
854,chocolate,cc28f739-2ca8-43cd-bf4e-3446c3ecc487
855,calling someone an idiot,be120fd3-1c06-4d49-99f4-339b050700bd
856,leg brace,b885e721-6624-472d-a701-6f4b56d1a127
857,fainting,f1a0f94a-b499-4104-8e35-cb7291366172
858,climbing a tree,ba2deccf-6c1f-48dd-8da8-52fcd9774f7a
859,medal of honor,57792a1f-6031-40ea-a067-c39efd6e140b
860,swimming,7c8fa5af-5ab0-42d9-baf0-a0dfd5031941
861,splatter,1edf79d9-a3bf-4d70-ab87-8b8acf595e3a
862,feather,7ef21b95-c036-4427-b465-e2ad41f46da4
863,television news,5d787831-bd9d-4eef-a9ca-62c67d01684a
864,kindness,e05ab189-5a26-4412-9d55-1a396d27b78f
865,nike,e1b617a7-8bb1-4fcc-8419-2c8fcfcd4d51
866,disabled veteran,1794a400-b063-4bc2-9e53-8c9e6c7b6574
867,grave,21aebdd4-4176-4fd8-a641-adca0e40e35d
868,male hits a female,e4a3d467-31ec-4a6e-8b23-c81eb2e0a023
869,interracial friendship,e9556124-76da-4560-aade-66d54f09733a
870,washington d.c.,a394c0f7-7704-4524-a29c-d8198399a57f
871,slow motion,1877cd5d-3d23-4014-a3ab-f00aeb4302bf
872,man hits a woman,1faec46e-884c-4fe3-9fbf-4e8f617f78a4
873,man with glasses,10612bac-0c1f-40ad-8abf-cad28b496b0a
874,hippie,047d5c01-2ac3-41c7-8c51-f62cb0b21ed9
875,character appears on magazine cover,bf00822e-496e-415b-bc3f-d3a721baa88c
876,doctor,25fbfe7e-3f80-4bcd-817b-eb40c693f661
877,telling someone to run,db896777-e714-4da7-a4d4-ff26d2593daa
878,balcony,5065d0b3-f9c7-4a79-bc2e-de617e348b74
879,mentally impaired,b21345c1-03e0-422c-b093-54235af5fa5b
880,father,9d8ffb54-5fcd-479a-9bac-531a31420bb3
881,mother,2134cf57-de9f-40d7-8115-a3f6baa066ce
882,attempted suicide,963907c6-f8d8-412b-a9ea-c9c9adbcd6ed
883,diving into water,7c9403fe-cc93-4d47-aeac-156b542291d1
884,bully,d24ae693-31a8-49c4-b0cd-e51ddc4f5b71
885,legless man,8f5f6929-7f70-4f81-bafc-e61e3e32d3d6
886,told in flashback,6d5db4c0-a4b1-4c8c-8e0d-bcfbdd59fe89
887,racism,d347fc8d-c41c-4927-9b41-9a883f732594
888,drug addict,46da7adf-dd15-40b8-95da-487afed6b817
889,character repeats narrator's words,27c2d968-1537-44be-b22d-969807ee78ed
890,fictional biography,88997ea9-4dca-4e4f-a6ca-7605b5a64379
891,two word title,ba1fc32c-fc8e-4f99-b77a-aa82fd98b141
892,park bench,9dc8c230-414f-4a5d-afc2-366f90212216
893,vietnam war veteran,e3bbb3fc-830d-4323-b01d-ecbcd0f7cd0c
894,journey,cf9b0e1a-9c03-4fb4-996d-29ca41468e98
895,assembling a rifle,5484bcd4-39a4-47a2-bb71-003788a9ca81
896,war hero,13c45b01-e7db-4776-a612-d1e406505b1c
897,face slap,03fb1dc8-4851-4ce4-902b-47c6d5a0987b
898,loss of friend,e9fd1e2f-4f9a-413d-bed0-bcf4252bd476
899,woman with glasses,4c586337-dd64-4abb-a83c-03d0b083c1fc
900,loss of virginity,c852594e-a675-4ce1-b0a5-19f7826bac86
901,maid,76a666dc-3299-434d-9874-e6e3833b7c66
902,amputee,09aee773-1808-48c1-bf34-d3b5a15c66b3
903,death of friend,984c9cf9-d931-4bb2-8ed4-f7ba396258dc
904,based on book,57ee0119-c105-48e0-979d-c7264babc0b0
905,based on novel,b22f1634-aaec-4a49-90de-0b7ef81dbe65
906,title spoken by character,ed1c969a-f88f-462d-aa79-dd036b4f5401
908,mafia,ec4406b7-daae-4794-a36e-130e59603980
909,wedding,8f477e56-c5e1-46b0-a9db-71e7204fcacc
910,lawyer,58780d39-d028-4bc6-96ae-18ce58582558
911,patriarch,dfecd6d7-6967-42f6-9972-d2d48e66d1d1
912,character repeating someone else's dialogue,7dc0ef54-f537-4259-b4e2-d420976a7399
913,bronx new york city,3d8b469a-22be-43b6-b4f5-06d922294d06
914,smashing a camera,e4cf116c-ae09-4024-9cdf-3a798b2057e6
915,horse killed,3262a9d3-b847-472e-9abb-19e1f94746f1
916,melancholy,e5795976-76e3-49ed-912a-4720474f4a0f
917,father daughter relationship,0b4759fa-86c1-4235-8547-c707a9f01a4c
918,paparazzi,036a0a93-d0ab-4944-8101-5fbe8ccf3efa
919,beating,cff35518-0f87-4f1e-81d1-f81d8b4e6006
920,garrotting,deff3bca-cb20-465e-a713-bb16244746cf
921,corrupt lawyer,1db82bca-b56d-46b5-b36a-52a45ccc8d99
922,motion picture executive,67ae303d-3575-4609-8a41-6daaad6ad35b
923,professional hit,5cb4ae35-c85d-4cb1-b138-795d2307a693
924,symbolism,300d3a83-00ef-4945-9de2-9ff42c6a7c15
925,famous score,57023f25-d617-4e2b-9fe9-3317e1ab0928
926,strangulation,873b0330-375d-4903-af25-376486f617c2
927,vengeance,e205ab8b-d5bc-47c4-9df1-da667624c12e
928,open hydrant,34926a51-5188-43c8-9872-56a35da52dbd
929,heart attack,f6699669-8579-416a-9433-959c09a2d3f4
930,italian american,31950c3f-7ac3-4485-b5f1-ce6902e23014
931,exploding car,9bd5ffc6-62f9-4911-8420-6243af306e56
932,revolving door,92116ca7-e2af-41de-8df3-1567bf52c3f4
933,pistol,a3c115db-f2dd-4812-bd9b-fc882f5d560d
934,knife in hand,5c4647a2-0b0c-4262-b12d-40dc5ec664bb
935,hotel,c8924389-10ad-427c-be6e-ae7539e7af6f
936,nudity,1d641212-2318-4a0e-922c-9a894e23a949
937,marriage,8be98af7-7e2a-49c8-8f40-4b0579dcfe60
938,police corruption,f550e631-4b41-4b6d-9676-96231c04d482
939,tommy gun,74083b5b-a492-4aec-a83b-4cb40b13dae4
940,mansion,d33a0ef4-0ae7-4a58-aa24-e3ba1d18dbdc
941,sicily italy,9863a62f-d1d0-4d3f-88b2-ea285b35dd78
942,police,2243a6a2-a653-4112-94c2-5bd745dff59d
943,film producer,15ab0be7-bb38-4e58-a75b-6badf4090e98
944,gambling syndicate,d2c87cca-c232-40f6-91df-40efe4ba795d
945,betrayal,bd2db4f6-c842-47f3-b727-22ad8de2a4d7
946,female underage nudity,8c5b461a-cc7a-42ce-82cd-f853fd0db670
947,world war two veteran,94673977-d460-43fa-b487-ee5f1527524c
948,assassin,68dae767-2924-4f28-9e0f-3960d79db844
949,murder of son,8eabde27-f497-4c53-85e4-0fed71427a9c
950,thompson gun,265dd79d-2cf5-4e70-ba1f-6b9f2737dc8f
951,domestic violence,63c07b75-d4bf-41c3-a05c-402dcc3dcff8
952,shot in the eye,7c9529de-8bdb-4264-8666-8085430e1577
953,crime family,ba204538-336a-4305-9f0e-16566f17a589
954,brother brother relationship,f45cb803-231d-4e12-a05b-2a469c36f6cb
955,character depth,bd738ebc-8ae7-4c8c-bd94-3a98f3119c7a
956,undertaker,2b51bd8f-86de-4a62-a0a2-5fe84a485528
957,mercilessness,5bddb49e-710e-4592-a0de-abf8d9532b5c
958,shooting,561724c8-747d-4232-8963-ac5fc60abd64
959,ethnic slur,2e8d3e40-a522-4477-947f-d144cc7f900c
960,cop killer,934e7cd6-de24-47d7-a600-3da54bb8d417
961,italy,b8ec6c5a-a146-44ae-8e27-e89ed27cc7da
962,urination,7777fe5a-007c-4a37-b9d2-8939478bf557
963,attorney,a4d0734b-5deb-4ea1-87b0-f5bc5137bb1c
964,cosa nostra,0f672a6e-545d-4a1e-ad33-0ff733d22c06
965,broken rule,810f12f0-dc2b-468b-b3f4-ff17cf398f55
966,female nudity,542d2a68-ef29-4e6d-a4ed-14aabd80acaa
967,shot in the back,59b5fe0c-89d4-42ed-8f5f-618d3c6efce2
968,dartmouth college,49a88bc5-8e2f-42d2-9bfc-d89005c5703c
969,husband hits wife,0ba1226b-c7be-415c-a633-1e3d81d5de53
970,baptism,c51e5b1b-965b-4363-9518-7f557728108c
971,cat,ed14e962-10b9-4856-8108-c0ea6ca5ca7a
972,subtitled scene,211628b6-22cb-4ef7-8799-56393e0f1cc9
973,funeral,fbcf9822-3ef4-4c98-a617-ec93e044c835
974,marital abuse,28187308-eadb-4d6c-88f4-d182919e6cf2
975,las vegas nevada,a3ea59c3-3390-4c7c-a9e9-f7583e1653da
976,severed head,47772336-f123-4678-b7b2-966f875136e1
977,teacher,50db100f-f0f2-4eaf-b1af-f2f0405180cc
978,movie theater,da57535e-dea7-4240-a308-63199e3164fa
979,vegetable garden,0a6f28ef-7e9f-4dd2-a7dc-89be86f1bb6f
980,police officer shot in the neck,b6a35997-c4a8-4ab0-9d34-7bb2efc9478b
981,ambush,863d4396-09ef-49fa-bc40-c0f1a114ecca
982,italian food,f50e25e3-c9cb-4a4b-81bb-c461fa6078ff
983,dysfunctional family,2daf558d-dabd-40d8-9dff-ddb393d29743
984,falling down stairs,9c4a9da7-8f8e-4d8a-b920-a5fcc3df5416
985,horse,f2ec6e04-7924-4ea5-8ba2-a6c986dd5c73
986,car bomb,9858a8ac-139a-49d9-900e-1ff2038adff3
987,police officer shot,afca7745-4c17-4713-a3dc-8f7915b94463
988,elderly man,091e28e9-146d-4a9f-9525-ff5bd119d03b
989,part of trilogy,30d28b77-e014-4c23-b5b3-6c631ed1149d
990,gang war,f955bde0-a6a5-4f16-aa9c-1ea3a6876591
991,el train,b3802559-b47b-43cc-a5cc-d6c2cf958a40
992,picture in newspaper,32e69662-2256-42fc-97f3-cd903652067d
993,convicted felon,95c6d392-c561-4d87-bb4b-07b485b6b16e
994,casino,de2158ee-8354-4a02-8986-3d290bdf1ebb
995,assassination,3b3b4140-545d-4c88-8ae1-32a78780d6a4
996,first of series,f2b6b8fd-bb5a-4547-a1da-9d56dfaf8a87
997,mob summit,aa3a9c15-22c8-42e2-8ce9-09557e962eb7
998,mob hit,bf56876e-9636-4f1c-a104-51b2bfa55454
999,cemetery,71cbe153-d5d4-48c5-9040-394cacbd7522
1000,village,e6f95e43-851b-46ae-b119-633c147ecf19
1001,knife,23f35b56-d817-44ac-a5ab-0dd22a7833d2
1002,brother sister relationship,5a1e331d-bda3-4724-9b48-09e2de91e81e
1003,catholic church,cd2d6826-5f48-4beb-bae4-35f29f55b445
1004,double murder,6bf09a04-fd42-4b38-a65d-e977406ef9ca
1005,loss of son,c8ab5c18-c8b8-4f6e-947f-dfb2d3c6ae60
1006,bare breasts,964afae7-b83f-4bfd-924d-4589de797cb3
1007,severed horse's head,6acbc8e8-5b43-41b0-8625-0c454a559700
1008,criminal,1d50a6a1-c114-47c4-8098-faf4621bfc68
1009,adopted son,9da67710-bc62-4589-90b7-c208daa0c45b
1010,christmas,07ef3d49-0c68-4602-bd50-5f346da52cfd
1011,death,feeb0f8a-9db3-45a5-beb8-4ed3c8f0cfb9
1012,police officer killed,29640426-84ac-484c-89d9-20ef20716142
1013,police officer shot in the head,824868ac-5b92-40df-9041-22a4a6a568e3
1014,tough guy,8a2e8409-2637-45e6-a0ca-82a9baba6524
1015,hospital,07f03696-5b5b-44a8-9900-75e4be585b91
1016,stable,93fbfd67-d348-4235-b893-3778ac1a7fea
1017,no opening credits,f46a7bd7-3427-422a-886d-00f0f0513dfb
1018,manhattan new york city,17516d6d-95ff-41b1-8573-1b625aeaea6a
1019,tollbooth,d0ac5146-96a9-4b84-a39f-4a1dddf16f24
1020,extramarital affair,39064813-89af-4968-8451-6f4b831415d6
1021,radio city music hall manhattan new york city,19d36ba5-772e-44dd-bd44-584b800d5bdf
1022,courtship,ac346c53-fb6d-417c-9fc0-d340dc9c4a1a
1023,film set,60907683-b5b4-4c27-b0ca-af076167e178
1024,catholic,7753de9e-d122-421f-9772-e8f60eab26fc
1025,breasts,59bfd98d-e713-4aeb-acd1-4345f5e35a4e
1026,widower,d39b0eb0-ad4c-43b2-bac1-84a39da22189
1027,death of wife,04e53118-064c-4043-8af0-dc5ce7bb2e0e
1028,bathtub,64f1464f-3b79-4179-8eb3-42c1e93edf93
1029,loss of wife,11cdfd0f-8add-4e61-91c1-057fe9a6c976
1030,italian american cop,ba4f68ac-11cf-4b36-adcb-613e605dc8a8
1031,garrote,7777c4be-ad0d-41eb-a8bc-f5adba89efda
1032,stabbed in the hand,29152475-cbbf-4bb3-84d0-459397c2b16d
1033,shot through the eye,dc7dc302-1871-4044-a09a-c9e012bb0687
1034,paraplegic,2172f835-10e9-416f-b479-598d8b73dbd4
1035,fbi,ce15815c-bf7e-4160-abd1-be0c0a2a4ad6
1036,broken jaw,f4571920-d083-462c-b031-62be937841d3
1037,movie studio,0b353b7b-5570-41fc-ad44-bb5976381dbc
1038,corrupt cop,d473725f-9075-4df8-8b47-111328e4d079
1039,epic,d432be2f-a370-4f99-bd35-7896eaf87da7
1040,assassination attempt,98404391-f75e-4dab-b5f8-05132f42f46b
1041,loss of husband,f59c0fca-c097-4f21-b1ba-45ad3c988213
1042,mob boss,7fe65405-6f1e-438c-a1c4-d31d3d0844c0
1043,ex soldier,a7b87a02-205b-433d-9afa-80cbd9dcfdf5
1044,family relationships,19df1949-6203-4e7b-a252-8b753c26814b
1045,corleone italy,038e5104-dea0-46b2-a04a-8fa8c501484a
1046,pregnant woman beaten,09b860fc-efa0-4a3a-a24c-3298f133fefc
1047,singer,a5b94182-4f75-4c3f-b739-2927772486d6
1048,sibling rivalry,e6206493-664a-4ed8-981e-1091eca62329
1049,wedding reception,1846fd0b-a6bd-4191-a4d5-7b674a3e5442
1050,magnus opus,6ae8ecbb-c7d6-45d7-bc1d-38929f98046e
1051,protective male,402be29d-6fd2-4c53-9687-44ed50ad240b
1052,mob violence,35557ad5-e79b-487f-b569-421d4cbb5f28
1053,war veteran,ad6936ef-a3ab-42e1-87c5-0d25b3e200a6
1054,traitor,f87ab68d-0247-459a-85dd-4b2397764b38
1055,crooked cop,31e45ba1-1f55-4ade-8550-c60575195ee7
1056,character appears in newspaper,2c01cfe0-5fbe-40fd-a51e-428ccf6a479a
1057,power,d836c87f-2a2a-44bd-8543-48d3707eeada
1058,beaten with a belt,b58087bc-a56f-4d8a-b2fd-940f635b65e1
1059,orange peel,3e22bba5-7259-4d66-b146-51b9c1f29394
1060,revolver,11177641-30d5-4136-ac39-1c35acf9dbd9
1061,fugitive,f8b4a88a-88c9-4715-85fc-396dfc737450
1062,gang warfare,36024b3f-0e5f-44b5-8286-0d4443c7d14c
1063,rise to power,9e22d56a-f4ca-474d-9ee6-81c468e9d9b9
1064,fish,5983c2b4-2e2d-42cd-acd7-8163f878fcfb
1065,death of title character,918c2d8e-12a7-401a-98ec-643897e3f547
1066,shot in the throat,91c71d82-0dcd-4230-a6d7-7911b2ece3aa
1067,ex convict,01f33f4b-bbe7-4c4e-996d-19c1b974dc0e
1068,telephone box,e90c1798-830b-47ea-bac2-c18481604aab
1069,statue of liberty new york city,591fc41a-1d82-4ed0-8016-9cb78d782314
1070,invalid,c58e00f2-dcf9-4034-b9b3-117619b2b32b
1071,protection racket,42da2220-b55c-4356-8337-898bfd4c2ea2
1078,teenage daughter,78b98ec1-1ee2-4def-8740-9a3052074afb
1079,sexy woman,cf95be57-fe63-4b00-8921-4a1e17a4bc64
1080,desperation,66d98bda-cca5-4e06-a6ad-b32b761bf2f8
1081,car chase,f66cd267-4322-4092-a60c-1c60e4d9cb6d
1082,central intelligence agency,58a6630e-1177-445e-9d3b-d36d2fbc03ff
1083,bicycle,f5b146d4-6955-4c7c-9f54-9ddf58671ce7
1084,femme fatale,e16364a5-55a3-4161-9540-27dfb49c677c
1085,paris france,56cb2a20-7216-4339-b19b-0b3f0dc2df6d
1086,dance lesson,2260b93d-276a-469b-b31d-fe5369e2c734
1087,american abroad,c7e19cbb-ede7-4454-9687-0be4e2324f15
1088,cia agent,ba4029e3-9a99-4fec-bb51-10c68600b58a
1089,terminal illness,c92b2297-1750-4063-b5a2-b8851df35765
1090,father daughter dance,65a2dcd7-9a3d-4244-ba1a-bf6c0fc78b5d
1091,singing in a car,bf81d5d1-b173-4624-8c76-7d7c65907ec8
1092,terminal cancer,3b24df36-f3df-4ba0-a654-e2167a4cb25f
1093,prom,6227f706-7204-4eb9-9b24-e4170cf5d686
1109,number in title,00efe5f0-d506-4c61-b9c4-e43c99aec15c
1110,second part,2f082a54-30e2-4265-9796-beef7f17f605
1111,based on comic book,c020c323-1a04-4504-b677-d41c867b9550
1112,imax,3a4f1532-99fb-4e27-b2b7-6c2209fad227
1113,based on graphic novel,6af4337a-f7ce-4138-a877-1e4699eec07a
1114,3 dimensional,c85aa3d5-1610-41f1-aefc-c938eafed699
1115,prequel,578d181f-c73c-4abe-9085-1d18b6188755
1116,digit in title,c326ee61-8382-463b-9c9c-36b2242a3a38
1117,dark horse comics,86ba8109-a38f-45a8-9ed8-ef2558f40ec0
1135,fbi agent,3960c057-3a8f-426c-bfe4-9ecf5c394c27
1136,new jersey,d2e4a9c0-bc17-4d5d-b45b-8fb4a8b47eb6
1137,con artist,c43c0a0c-56c5-4ff4-bf17-744a3d3cffb1
1138,lesbian kiss,744652bc-3019-45c2-80cd-c8e4f062c676
1139,telephone conversation,edf90daf-6cd3-4ae3-8ff7-8eb46313a1d2
1140,umbrella,1eeb7a4b-5553-4ca3-a06e-9b113c768195
1141,painting,bb2b343f-516c-4425-914a-2ce11f4fa443
1142,luxury hotel,ed2e2785-6b78-4d96-a5e1-1f906f68987b
1143,reference to cosmopolitan magazine,7b33d81c-f22d-4b2d-aad9-8257f98ab10f
1144,cheating husband,b63ed7a8-0aee-46c0-9f09-d08b146aa478
1145,hand on thigh,a1a5de7d-10de-432e-baa4-24c9cc2f99a1
1146,u.s. congressman,12e8fb63-7db7-4ba8-9ee2-0b7a9bf5ea8d
1147,reference to richard nixon,5b60665c-9cc3-43ec-9b1c-ba1c60d46bc1
1148,fire,429783fd-3a8d-49ac-942d-fb59c7c511e1
1149,drunk wife,7569ec73-c5c0-4a53-a2f9-ca624269cdd9
1150,long island new york,e290c6b6-8976-4f82-ac12-38490053eab1
1151,angry woman,a0fcf509-ec6f-4e4f-884d-55cad50ea4d8
1152,wife meets mistress,d624df06-a16b-4245-9fd4-7327dc620e30
1153,lens flare,f17308a9-095a-40ec-9aa1-0de6c428cc95
1154,critically acclaimed,50e545ac-cadb-4eb1-8455-f9aa97cae3b1
1155,vinyl record,9fc5753e-33b5-4561-919a-64a0d34455fd
1156,teasing,d90c3534-f5f1-4062-bfff-a63caa9862e0
1157,adultery,68ef2ec1-5727-4ac7-ad6a-0c54dede3ca7
1158,burlesque dancer,ce975292-3ec6-4e61-9fd8-70485ebdcc3f
1159,execution,ee73d254-f5f2-405c-bd6f-e945cf4b45ca
1160,box office hit,5813002b-144b-42f1-b195-f6d2675bea6e
1161,pool party,362226ac-e5ac-4d2c-a0ac-2255e22fe4a0
1162,hair curlers,590578be-ab8a-466c-b024-da795fdff929
1163,entrapment,e1766d64-bf4b-4485-be16-1e067a43f2e9
1164,microwave,7439b4e5-a68c-4f50-b741-f0493f4ccee2
1165,museum,3fd36c51-ec37-4c64-a217-72ff33ab4c52
1166,mobster,d62aacd6-cc39-4328-a861-fb608260120f
1167,mother son relationship,852efa96-8af1-4c23-8c13-2a61b7c7c301
1168,stripper,ad03b370-1156-48da-83a3-a2b69c47fa03
1169,butt slap,8bfe3299-f677-471b-acaf-653ab4627ab6
1170,double identity,1505a4d3-d919-4c9f-893b-45b44447f152
1171,adulterous husband,8c7a4aee-7d24-4a60-9ede-6b74dd089c2e
1172,burlesque theater,10a95874-02c2-4860-a51c-c428f667f7e2
1173,arabic,a8c70da3-e6ef-4e46-98da-f54b295d3708
1174,disguise,0c5f09aa-8db1-45d5-98a7-f1e2fdbc539d
1175,fake british accent,d8e5e806-cf2f-4567-83c6-291463546983
1176,smoking,87da2fb4-b70a-474f-bf87-e1f8f91ce25b
1177,scene before opening credits,0d5e4c83-9b7b-4b3d-963f-12d56987a25c
1178,scheme,6f7a0877-ba71-489b-bf34-ba0f67d876f9
1179,reference to duke ellington,95ee7978-9420-4c9e-869a-1e1300a2ca6f
1180,lost friend,a9787bb4-1e81-4562-9d2a-983f4ab9fda4
1181,manipulation,14b8efd9-a937-4877-ba71-ca8b5873e1d7
1182,unexpected kiss,f0877474-b751-476f-b730-d5aa12837333
1183,sitting on a toilet,148f90b1-42bd-4807-bc74-b0d7549c59d2
1184,u.s. senator,f70929f0-c6d3-4404-9a46-12b1f7bded6f
1185,toilet stall,572929cc-3075-4cd0-b551-9ce34130e65a
1186,english accent,9183ea78-886f-4d32-baf5-a0566f31a7d3
1187,turning against friends,9fc5cbb8-911d-4878-aa3b-059420be9f20
1188,breaking a window,2bb74c69-28fe-44ec-8b6e-5d0a01fedfee
1189,fraud,9cc8d45a-b610-42a6-8f76-62d8a9a548b4
1190,rainy day,0bd14217-daeb-4905-a7c2-8e7f783b7c7b
1191,expensive gift,d6e68547-530a-47a0-84c5-7f811995205f
